id,X,Y,LGA_NAME21
"682",325810.515,5801389.228,Bayside (Vic.)
"683",324250.486,5800859.955,Bayside (Vic.)
"684",328125.404,5795513.639,Bayside (Vic.)
"685",327037.267,5799213.643,Bayside (Vic.)
"686",326523.697,5795751.791,Bayside (Vic.)
"687",326650.060,5793842.492,Bayside (Vic.)
"688",327617.624,5796551.290,Bayside (Vic.)
"689",326700.456,5795663.027,Bayside (Vic.)
"690",326891.843,5796886.897,Bayside (Vic.)
"691",325994.610,5799902.699,Bayside (Vic.)
"692",327211.887,5795836.617,Bayside (Vic.)
"693",325382.669,5797588.590,Bayside (Vic.)
"694",324047.254,5802001.798,Bayside (Vic.)
"695",325300.728,5801029.413,Bayside (Vic.)
"696",327442.573,5796218.696,Bayside (Vic.)
"697",323033.854,5804240.849,Bayside (Vic.)
"698",323786.183,5801212.792,Bayside (Vic.)
"699",327960.299,5796378.755,Bayside (Vic.)
"700",419392.691,5964040.678,Benalla
"701",417782.635,5951073.810,Benalla
"702",410855.728,5922133.330,Benalla
"703",414262.642,5950366.509,Benalla
"704",400798.147,5946471.399,Benalla
"705",425083.202,5933809.113,Benalla
"706",417764.677,5928566.369,Benalla
"707",419099.217,5927397.658,Benalla
"708",404574.450,5947520.367,Benalla
"709",432193.089,5935815.660,Benalla
"710",420056.899,5986920.659,Benalla
"711",426262.770,5954355.685,Benalla
"712",419173.408,5958609.726,Benalla
"713",408728.234,5953732.655,Benalla
"714",429222.767,5923015.146,Benalla
"715",407847.920,5959082.570,Benalla
"716",399278.920,5968634.629,Benalla
"717",416410.197,5931408.348,Benalla
"718",426473.691,5956253.513,Benalla
"719",411948.419,5958684.147,Benalla
"720",428912.355,5927244.246,Benalla
"721",405983.842,5958584.106,Benalla
"722",400729.237,5976668.859,Benalla
"723",407667.616,5954988.168,Benalla
"724",403094.754,5962345.199,Benalla
"725",411749.410,5962977.799,Benalla
"726",411339.704,5963660.409,Benalla
"727",421228.614,5965477.185,Benalla
"728",424506.066,5971510.120,Benalla
"729",407612.298,5946059.221,Benalla
"730",426181.970,5982129.754,Benalla
"731",420057.779,5930980.241,Benalla
"732",405888.493,5967013.284,Benalla
"733",409230.628,5925976.196,Benalla
"734",414080.864,5958603.605,Benalla
"735",428889.099,5916493.315,Benalla
"736",421924.410,5943082.838,Benalla
"737",400597.900,5973094.597,Benalla
"738",409214.762,5926590.426,Benalla
"739",426120.207,5981782.714,Benalla
"740",420580.751,5971832.387,Benalla
"741",405916.296,5918504.784,Benalla
"742",393029.152,5970631.838,Benalla
"743",407171.551,5962436.404,Benalla
"744",409489.921,5959020.574,Benalla
"745",407705.254,5944216.444,Benalla
"746",406827.759,5930916.739,Benalla
"747",418828.253,5953984.349,Benalla
"748",416571.628,5935326.459,Benalla
"749",404770.428,5935008.828,Benalla
"750",397451.584,5981389.973,Benalla
"751",416807.437,5954082.955,Benalla
"752",408270.447,5935520.670,Benalla
"753",425920.192,5922406.018,Benalla
"754",427776.552,5933294.717,Benalla
"755",425582.013,5971142.543,Benalla
"756",413649.528,5960357.941,Benalla
"757",431630.978,5914594.678,Benalla
"758",399018.868,5971980.403,Benalla
"759",406692.463,5968925.941,Benalla
"760",405722.995,5915717.650,Benalla
"761",398755.505,5943467.623,Benalla
"762",402970.961,5945320.380,Benalla
"763",429300.599,5973319.034,Benalla
"764",397154.207,5963897.855,Benalla
"765",426725.032,5928526.810,Benalla
"766",401838.078,5923232.680,Benalla
"767",400803.117,5972115.608,Benalla
"768",425104.765,5972238.202,Benalla
"769",402667.000,5925454.848,Benalla
"770",423481.068,5970408.664,Benalla
"771",399620.674,5933571.048,Benalla
"772",406307.612,5944198.671,Benalla
"773",415050.685,5974811.794,Benalla
"774",417066.297,5934914.093,Benalla
"775",423095.197,5940003.456,Benalla
"776",411688.570,5940358.551,Benalla
"777",408430.590,5966856.172,Benalla
"778",396154.281,5956313.561,Benalla
"779",403863.537,5944045.381,Benalla
"780",419928.543,5928520.138,Benalla
"781",397660.611,5955888.014,Benalla
"782",412337.263,5956384.051,Benalla
"783",426200.455,5936555.168,Benalla
"784",417569.275,5950072.616,Benalla
"785",397417.146,5948183.909,Benalla
"786",412285.305,5923570.842,Benalla
"787",420626.693,5929819.450,Benalla
"788",407902.556,5980731.735,Benalla
"789",433104.233,5915544.811,Benalla
"790",417228.548,5935670.058,Benalla
"791",420393.367,5953890.766,Benalla
"792",398129.688,5955294.026,Benalla
"793",399907.489,5942695.666,Benalla
"794",401311.837,5941593.379,Benalla
"795",414408.002,5932327.141,Benalla
"796",432949.218,5915595.861,Benalla
"797",421469.659,5956066.572,Benalla
"798",395792.488,5971637.989,Benalla
"799",405729.165,5924933.305,Benalla
"800",329734.294,5808971.219,Boroondara
"801",328749.988,5809898.959,Boroondara
"802",326801.896,5814907.444,Boroondara
"803",331363.855,5810811.621,Boroondara
"804",330142.010,5809068.277,Boroondara
"805",329809.102,5810949.745,Boroondara
"806",329044.465,5809772.352,Boroondara
"807",330730.222,5814290.097,Boroondara
"808",331659.504,5810470.524,Boroondara
"809",332295.458,5812638.571,Boroondara
"810",327863.074,5811839.103,Boroondara
"811",330895.564,5807404.073,Boroondara
"812",330873.903,5814685.143,Boroondara
"813",330468.682,5815443.183,Boroondara
"814",329648.473,5813624.671,Boroondara
"815",330265.260,5813271.406,Boroondara
"816",325433.651,5813155.124,Boroondara
"817",326830.493,5814057.246,Boroondara
"818",331459.858,5806871.789,Boroondara
"819",328320.391,5812554.392,Boroondara
"820",329564.036,5811388.921,Boroondara
"821",330746.877,5811534.485,Boroondara
"822",326222.097,5815391.413,Boroondara
"823",328683.481,5812619.978,Boroondara
"824",330352.509,5815840.560,Boroondara
"825",326452.915,5813778.445,Boroondara
"826",333018.863,5814326.399,Boroondara
"827",326343.524,5810759.423,Boroondara
"828",332460.065,5810964.082,Boroondara
"829",331303.909,5810311.849,Boroondara
"830",329616.086,5813006.859,Boroondara
"831",332160.090,5809307.295,Boroondara
"832",331731.836,5814050.461,Boroondara
"833",330233.384,5814719.901,Boroondara
"834",329640.276,5813280.570,Boroondara
"835",330749.817,5811365.494,Boroondara
"836",329303.238,5812238.341,Boroondara
"837",332538.520,5810963.602,Boroondara
"838",326478.300,5813751.045,Boroondara
"839",330474.661,5813701.429,Boroondara
"840",329444.672,5812647.611,Boroondara
"841",332073.197,5816067.423,Boroondara
"842",330137.820,5809076.072,Boroondara
"843",330318.682,5811239.869,Boroondara
"844",331652.106,5815482.875,Boroondara
"845",329142.906,5813467.491,Boroondara
"846",324199.113,5813937.228,Boroondara
"847",325859.745,5813093.318,Boroondara
"848",326742.601,5815581.027,Boroondara
"849",329877.940,5810671.164,Boroondara
"850",330085.853,5813793.199,Boroondara
"851",332930.968,5814393.114,Boroondara
"852",326752.198,5814358.679,Boroondara
"853",325891.627,5815053.897,Boroondara
"854",332135.880,5809218.093,Boroondara
"855",330195.114,5806609.105,Boroondara
"856",330409.767,5808982.997,Boroondara
"857",326462.694,5812733.636,Boroondara
"858",326663.471,5812243.494,Boroondara
"859",327474.985,5812058.569,Boroondara
"860",331646.581,5814844.667,Boroondara
"861",330290.287,5812198.186,Boroondara
"862",332416.836,5811312.233,Boroondara
"863",331153.896,5810643.091,Boroondara
"864",327849.060,5816103.739,Boroondara
"865",331211.815,5815305.641,Boroondara
"866",328628.891,5811532.421,Boroondara
"867",329704.521,5812897.491,Boroondara
"868",331240.833,5809732.827,Boroondara
"869",331683.930,5815308.473,Boroondara
"870",329275.671,5809887.760,Boroondara
"871",327628.181,5812642.955,Boroondara
"872",327516.867,5810997.885,Boroondara
"873",329361.692,5813595.517,Boroondara
"874",325803.515,5815541.221,Boroondara
"875",329389.543,5812531.954,Boroondara
"876",327117.811,5810560.002,Boroondara
"877",329466.290,5809359.074,Boroondara
"878",332567.933,5810999.890,Boroondara
"879",331057.340,5810306.918,Boroondara
"880",331477.312,5809640.012,Boroondara
"881",329025.501,5812390.936,Boroondara
"882",329380.867,5816660.083,Boroondara
"883",328930.972,5811351.095,Boroondara
"884",327553.486,5812556.766,Boroondara
"885",332008.019,5808692.514,Boroondara
"886",328836.084,5814878.002,Boroondara
"887",329011.806,5812161.927,Boroondara
"888",330844.868,5814904.618,Boroondara
"889",329962.369,5815431.000,Boroondara
"890",331830.744,5807911.360,Boroondara
"891",330420.579,5814284.105,Boroondara
"892",324157.617,5813941.291,Boroondara
"893",331287.712,5811184.618,Boroondara
"894",329416.288,5816077.002,Boroondara
"895",330936.138,5816797.536,Boroondara
"896",327573.759,5816508.808,Boroondara
"897",326542.892,5812408.850,Boroondara
"898",326265.639,5811550.533,Boroondara
"899",331274.306,5810378.149,Boroondara
"900",302380.251,5816202.346,Brimbank
"901",307236.961,5817284.155,Brimbank
"902",304207.814,5820054.802,Brimbank
"903",306010.349,5815212.321,Brimbank
"904",305406.601,5825967.330,Brimbank
"905",303360.731,5818746.267,Brimbank
"906",308975.191,5815059.772,Brimbank
"907",308881.600,5816601.999,Brimbank
"908",308557.992,5819796.661,Brimbank
"909",309817.001,5819149.866,Brimbank
"910",308027.187,5816879.500,Brimbank
"911",302544.215,5818587.855,Brimbank
"912",308579.981,5814301.253,Brimbank
"913",304414.671,5820671.234,Brimbank
"914",305197.455,5821679.659,Brimbank
"915",306493.101,5812613.522,Brimbank
"916",305890.565,5819621.637,Brimbank
"917",304699.395,5825927.021,Brimbank
"918",302239.926,5813343.546,Brimbank
"919",310158.459,5813008.961,Brimbank
"920",304245.710,5817397.601,Brimbank
"921",310324.344,5820728.373,Brimbank
"922",304582.661,5825526.721,Brimbank
"923",307451.872,5818822.846,Brimbank
"924",309903.573,5822088.642,Brimbank
"925",304833.479,5818988.527,Brimbank
"926",310161.426,5818465.085,Brimbank
"927",309876.581,5819626.880,Brimbank
"928",308054.314,5814418.758,Brimbank
"929",303584.148,5823272.666,Brimbank
"930",308990.705,5813827.510,Brimbank
"931",306013.717,5824607.874,Brimbank
"932",310159.962,5819092.075,Brimbank
"933",308871.485,5813923.474,Brimbank
"934",307553.257,5813117.361,Brimbank
"935",304272.040,5817150.138,Brimbank
"936",307816.270,5821754.109,Brimbank
"937",306809.693,5814155.908,Brimbank
"938",302389.308,5828324.072,Brimbank
"939",306310.453,5815619.777,Brimbank
"940",304986.931,5823280.078,Brimbank
"941",308838.085,5814753.236,Brimbank
"942",305778.026,5817212.784,Brimbank
"943",303039.499,5815866.388,Brimbank
"944",304448.260,5817582.119,Brimbank
"945",310420.071,5822781.962,Brimbank
"946",309279.859,5815760.961,Brimbank
"947",307060.600,5815069.460,Brimbank
"948",309247.310,5814935.299,Brimbank
"949",304215.146,5821898.687,Brimbank
"950",304844.121,5824587.339,Brimbank
"951",306452.828,5816587.797,Brimbank
"952",312356.185,5824438.191,Brimbank
"953",304096.071,5817853.260,Brimbank
"954",305093.421,5819552.895,Brimbank
"955",305127.234,5821907.443,Brimbank
"956",303068.825,5821481.562,Brimbank
"957",307972.735,5825306.513,Brimbank
"958",310646.682,5812509.196,Brimbank
"959",304647.500,5823633.999,Brimbank
"960",309285.454,5816914.628,Brimbank
"961",304938.405,5825140.707,Brimbank
"962",307491.419,5819355.991,Brimbank
"963",303853.687,5826547.109,Brimbank
"964",310289.669,5821155.801,Brimbank
"965",305122.232,5824643.260,Brimbank
"966",305584.371,5815538.145,Brimbank
"967",306737.179,5820521.233,Brimbank
"968",312112.250,5822745.596,Brimbank
"969",305104.639,5821749.280,Brimbank
"970",310016.277,5819188.188,Brimbank
"971",310180.161,5823887.796,Brimbank
"972",311732.012,5822918.852,Brimbank
"973",305301.907,5819572.605,Brimbank
"974",304379.954,5824144.142,Brimbank
"975",303646.730,5827436.131,Brimbank
"976",309115.611,5822877.950,Brimbank
"977",308016.362,5822436.696,Brimbank
"978",309560.616,5818021.226,Brimbank
"979",309829.569,5822497.826,Brimbank
"980",310487.211,5822264.628,Brimbank
"981",305102.922,5827579.600,Brimbank
"982",307161.648,5820115.457,Brimbank
"983",305123.272,5826677.177,Brimbank
"984",309100.501,5814328.890,Brimbank
"985",305183.488,5822133.147,Brimbank
"986",306010.775,5822188.499,Brimbank
"987",308273.710,5820660.415,Brimbank
"988",304089.688,5817225.204,Brimbank
"989",309565.258,5818863.213,Brimbank
"990",305065.898,5815926.694,Brimbank
"991",307682.311,5823967.978,Brimbank
"992",310098.027,5812366.243,Brimbank
"993",306766.224,5812907.149,Brimbank
"994",308483.892,5817985.210,Brimbank
"995",306576.818,5821256.275,Brimbank
"996",306223.623,5826909.631,Brimbank
"997",304033.504,5814791.501,Brimbank
"998",305113.671,5817708.736,Brimbank
"999",310368.750,5813002.844,Brimbank
"1000",169317.097,6003269.067,Buloke
"1001",185803.065,5986230.193,Buloke
"1002",148419.820,6043449.942,Buloke
"1003",161189.722,6018767.813,Buloke
"1004",119880.280,6032108.398,Buloke
"1005",146832.915,5990601.511,Buloke
"1006",130509.039,6023383.228,Buloke
"1007",135017.951,5982699.532,Buloke
"1008",163009.738,5968265.759,Buloke
"1009",150395.738,5997221.222,Buloke
"1010",122595.921,6089011.424,Buloke
"1011",134182.309,6087953.927,Buloke
"1012",122046.065,6030060.612,Buloke
"1013",151507.019,5981749.591,Buloke
"1014",176052.163,5990811.543,Buloke
"1015",180845.527,5994509.907,Buloke
"1016",148826.815,5963278.307,Buloke
"1017",157260.744,6040582.827,Buloke
"1018",144224.178,5984479.544,Buloke
"1019",142860.380,6052040.312,Buloke
"1020",143595.747,5986312.705,Buloke
"1021",145488.419,5983631.442,Buloke
"1022",119653.706,6061305.294,Buloke
"1023",111022.929,6087320.419,Buloke
"1024",140755.978,5995386.039,Buloke
"1025",118161.755,5976429.038,Buloke
"1026",145310.493,6004633.853,Buloke
"1027",157791.047,5968027.613,Buloke
"1028",155202.624,5973246.069,Buloke
"1029",169025.220,6010006.588,Buloke
"1030",128549.585,6091339.565,Buloke
"1031",134471.460,6023796.746,Buloke
"1032",164477.081,6040150.230,Buloke
"1033",122357.712,6077911.137,Buloke
"1034",136215.312,5996674.107,Buloke
"1035",147306.675,6049404.546,Buloke
"1036",132764.754,6040254.148,Buloke
"1037",120658.899,5971992.146,Buloke
"1038",129055.110,6048063.599,Buloke
"1039",139968.030,5974581.184,Buloke
"1040",103396.073,6075576.380,Buloke
"1041",161666.093,6045513.202,Buloke
"1042",144174.582,5994318.181,Buloke
"1043",129304.035,6079344.873,Buloke
"1044",145980.869,6008283.224,Buloke
"1045",166528.180,5997361.079,Buloke
"1046",156510.761,5963839.446,Buloke
"1047",119729.307,6025235.086,Buloke
"1048",163601.399,5975319.340,Buloke
"1049",129279.218,6043896.244,Buloke
"1050",172402.672,5968770.019,Buloke
"1051",169487.586,5977767.908,Buloke
"1052",138473.576,5962240.697,Buloke
"1053",105754.683,6028247.759,Buloke
"1054",136206.100,5965787.722,Buloke
"1055",138844.548,6059766.989,Buloke
"1056",133294.196,6076119.109,Buloke
"1057",120752.628,6022292.666,Buloke
"1058",149441.738,6053824.305,Buloke
"1059",135651.090,6026761.213,Buloke
"1060",153383.879,6011465.551,Buloke
"1061",119643.077,6047435.228,Buloke
"1062",157435.865,6003073.367,Buloke
"1063",126453.316,6051457.679,Buloke
"1064",169871.594,6023332.815,Buloke
"1065",118035.878,5989174.083,Buloke
"1066",171169.314,5976489.043,Buloke
"1067",157001.809,6003504.250,Buloke
"1068",153336.637,6026387.184,Buloke
"1069",116833.829,6035388.853,Buloke
"1070",171347.692,5988757.297,Buloke
"1071",136202.215,6057485.709,Buloke
"1072",134464.011,6076651.713,Buloke
"1073",118050.225,6074661.477,Buloke
"1074",127677.122,5968606.144,Buloke
"1075",138321.647,6018117.011,Buloke
"1076",130922.979,6088681.461,Buloke
"1077",168182.576,5990153.750,Buloke
"1078",123887.862,5992625.171,Buloke
"1079",127302.333,6076721.159,Buloke
"1080",136914.556,6057561.699,Buloke
"1081",154229.406,6049056.621,Buloke
"1082",155638.406,5983311.368,Buloke
"1083",166288.172,5983847.279,Buloke
"1084",119960.927,6091417.066,Buloke
"1085",172629.911,6007214.526,Buloke
"1086",168116.336,5966364.527,Buloke
"1087",133345.307,6079780.077,Buloke
"1088",151029.536,6014125.282,Buloke
"1089",152238.720,6009579.265,Buloke
"1090",125377.920,6045014.269,Buloke
"1091",155628.808,6023790.623,Buloke
"1092",114970.236,6059734.377,Buloke
"1093",121062.577,6029731.548,Buloke
"1094",123570.659,6084290.817,Buloke
"1095",179169.038,5981193.098,Buloke
"1096",160820.286,6041856.596,Buloke
"1097",138177.155,5985391.150,Buloke
"1098",128170.539,6071945.942,Buloke
"1099",176461.056,5955360.391,Buloke
"1100",289665.252,5945262.942,Campaspe
"1101",271946.910,6012372.798,Campaspe
"1102",321000.763,5993915.007,Campaspe
"1103",269055.484,6005327.863,Campaspe
"1104",331911.134,5939979.674,Campaspe
"1105",297966.642,5937519.839,Campaspe
"1106",314240.774,5982659.173,Campaspe
"1107",266419.040,5998137.840,Campaspe
"1108",304443.671,5998750.197,Campaspe
"1109",323009.774,5951515.486,Campaspe
"1110",293410.186,5940299.614,Campaspe
"1111",285886.203,5949896.892,Campaspe
"1112",297633.128,5998735.344,Campaspe
"1113",313640.226,5995504.818,Campaspe
"1114",262017.967,5999397.833,Campaspe
"1115",309058.179,5947529.715,Campaspe
"1116",310447.947,5985056.884,Campaspe
"1117",262834.511,5986003.619,Campaspe
"1118",287682.985,5995769.673,Campaspe
"1119",299837.298,5977990.123,Campaspe
"1120",277850.780,6010472.518,Campaspe
"1121",274370.487,6015802.862,Campaspe
"1122",270352.501,5999286.953,Campaspe
"1123",297681.271,5966220.909,Campaspe
"1124",275733.736,5977658.176,Campaspe
"1125",308031.866,5972291.406,Campaspe
"1126",261908.211,5994857.668,Campaspe
"1127",281007.586,5937869.079,Campaspe
"1128",305910.053,5931844.578,Campaspe
"1129",302841.514,5989793.914,Campaspe
"1130",299256.551,6000465.384,Campaspe
"1131",292916.198,5982657.851,Campaspe
"1132",281649.527,5974878.952,Campaspe
"1133",324362.910,5946393.049,Campaspe
"1134",281053.005,6009579.375,Campaspe
"1135",317057.863,5999367.837,Campaspe
"1136",306269.901,5969799.371,Campaspe
"1137",267165.003,5972073.832,Campaspe
"1138",280932.939,5970337.030,Campaspe
"1139",308738.068,5994549.649,Campaspe
"1140",268341.768,6018896.705,Campaspe
"1141",326883.452,5948661.736,Campaspe
"1142",265480.957,5974066.417,Campaspe
"1143",291887.990,5944435.936,Campaspe
"1144",322626.373,5976816.215,Campaspe
"1145",276066.274,5982726.650,Campaspe
"1146",328143.364,5990586.627,Campaspe
"1147",281570.183,5935287.255,Campaspe
"1148",313798.331,5954726.946,Campaspe
"1149",275127.770,5998145.233,Campaspe
"1150",305897.181,5985497.420,Campaspe
"1151",321599.717,5992791.628,Campaspe
"1152",316071.327,5969298.365,Campaspe
"1153",319409.364,5983717.519,Campaspe
"1154",311871.080,5938002.944,Campaspe
"1155",272180.009,5979855.743,Campaspe
"1156",287612.415,5947390.628,Campaspe
"1157",273798.403,6005211.644,Campaspe
"1158",268961.820,5991178.001,Campaspe
"1159",307812.958,5977796.168,Campaspe
"1160",262642.377,5988685.604,Campaspe
"1161",294143.398,5976204.152,Campaspe
"1162",286343.176,6004659.082,Campaspe
"1163",293813.253,5972650.603,Campaspe
"1164",315724.495,5948527.594,Campaspe
"1165",314909.330,5992822.171,Campaspe
"1166",284826.608,5998618.100,Campaspe
"1167",315971.697,5956226.101,Campaspe
"1168",317509.862,5950608.630,Campaspe
"1169",321449.247,5957642.588,Campaspe
"1170",309018.043,5968526.134,Campaspe
"1171",316650.094,5986951.443,Campaspe
"1172",315298.725,5939060.725,Campaspe
"1173",279854.794,5992677.017,Campaspe
"1174",283442.988,5938624.644,Campaspe
"1175",260619.320,5975047.988,Campaspe
"1176",290332.659,5936513.067,Campaspe
"1177",321735.003,5976113.529,Campaspe
"1178",285971.898,5982822.217,Campaspe
"1179",314300.354,5988342.523,Campaspe
